Timestamp,X_Coordinate,Y_Coordinate,Slope_Angle_Degrees,Bench_Height_Meters,Joint_Density_per_sqm,Seismic_Vibration_mm_s,Blasting_Proximity_Meters,Displacement_mm_24hrs,Rainfall_mm_past_24hrs,Temperature_C,Risk_Score_0_10,Rock_Type_Category,Alert_Status
2025-03-12 04:00:00,165.21652669703997,623.5263690586394,73.9,20.2,5.55,1.26,344.0,0.3,1.27,43.2,4.52,Sandstone,0
2025-03-12 05:00:00,163.27164179855384,352.54648700120356,58.8,20.7,7.01,1.73,155.0,0.12,1.57,22.6,4.77,Limestone,0
2025-03-12 06:00:00,437.9763872908485,167.10292981414793,61.5,8.0,7.12,1.56,309.0,0.19,1.45,35.0,5.09,Shale,0
2025-03-12 07:00:00,907.3398011016587,645.17799402731,76.9,15.5,7.45,0.8,240.0,0.38,3.0,41.4,5.47,Sandstone,0
2025-03-12 08:00:00,544.5528319865457,724.4646532086751,74.3,22.2,6.5,1.56,166.0,0.7,0.88,15.1,5.31,Sandstone,0
2025-03-12 09:00:00,252.54484112977428,727.1953958664475,37.3,11.4,1.26,1.63,398.0,0.83,1.54,10.3,3.67,Granite,0
2025-03-12 10:00:00,425.0391293568206,388.7281971288106,69.3,13.5,6.01,1.48,333.0,0.09,1.58,14.7,4.81,Shale,0
2025-03-12 11:00:00,979.9069551167203,142.56732570828834,53.9,21.1,6.54,3.29,406.0,0.39,1.0,40.6,6.44,Granite,0
2025-03-12 12:00:00,127.9338440286643,129.25856476053147,46.2,6.8,7.04,1.63,171.0,0.8,1.18,17.2,4.41,Basalt,0
2025-03-12 13:00:00,641.4623611845407,228.37611649838283,32.8,22.2,7.41,1.8,457.0,0.15,0.88,26.0,4.03,Basalt,0
2025-03-12 14:00:00,649.2268444349914,689.1640177929238,56.8,11.2,4.12,2.59,157.0,2.23,1.42,43.6,6.8,Basalt,0
2025-03-12 15:00:00,893.3631260617929,422.22276931308465,49.5,5.0,5.28,1.72,321.0,0.22,0.63,24.0,4.12,Sandstone,0
2025-03-12 16:00:00,474.5032715954793,780.2184966610515,43.8,9.7,0.18,0.98,76.0,1.02,2.85,19.6,3.12,Limestone,0
2025-03-12 17:00:00,479.3404160334328,542.8204452329574,68.2,6.8,4.62,2.01,293.0,0.73,1.08,41.9,6.09,Sandstone,0
2025-03-12 18:00:00,972.156500011007,517.0253259623253,72.3,6.8,3.84,1.04,94.0,0.18,0.85,9.3,5.12,Granite,0
2025-03-12 19:00:00,121.5628752054163,810.4318073639538,43.5,18.9,7.7,0.82,199.0,0.37,0.51,33.3,3.77,Shale,0
2025-03-12 20:00:00,646.6978757145566,561.3146198838613,32.7,9.3,7.22,0.85,437.0,1.44,1.02,22.2,4.23,Sandstone,0
2025-03-12 21:00:00,731.5922952583561,311.7084130457454,76.7,23.7,6.4,2.0,452.0,0.22,1.08,36.5,5.65,Shale,0
2025-03-12 22:00:00,182.00472088886238,470.3056751517123,30.5,15.3,0.55,1.57,395.0,0.44,1.42,23.9,2.97,Granite,0
2025-03-12 23:00:00,742.2157138821725,178.2728615700114,81.5,14.2,3.28,1.87,215.0,0.08,1.1,38.2,4.33,Granite,0
2025-03-13 00:00:00,693.6652501183547,733.1157624012773,64.5,13.7,5.6,1.57,310.0,0.53,5.2,22.2,5.22,Limestone,0
2025-03-13 01:00:00,114.71467295277218,649.5952077271846,47.7,18.9,0.33,1.32,151.0,0.25,0.65,11.2,3.18,Limestone,0
2025-03-13 02:00:00,864.9880662958858,619.1595531060829,43.6,14.0,1.96,1.39,355.0,0.62,1.66,21.0,4.0,Limestone,0
2025-03-13 03:00:00,673.2136003458154,538.173533926899,30.5,7.6,7.11,1.55,206.0,0.16,1.5,10.2,4.26,Limestone,0
2025-03-13 04:00:00,934.0188118027778,413.42973950643045,43.0,22.6,1.13,0.96,149.0,0.51,0.62,7.3,2.67,Basalt,0
2025-03-13 05:00:00,663.8863178887024,266.433337676075,37.6,13.6,0.51,0.73,313.0,0.26,1.04,14.7,2.31,Shale,0
2025-03-13 06:00:00,482.48261307490594,393.2933284505906,63.7,6.5,4.69,1.01,100.0,0.03,3.95,21.7,4.97,Limestone,0
2025-03-13 07:00:00,654.5889095226614,740.7227390870862,39.2,15.6,7.58,1.52,359.0,0.4,0.94,10.2,4.75,Granite,0
2025-03-13 08:00:00,877.009580086994,610.5423545915892,59.1,17.9,6.69,0.94,134.0,1.3,3.35,32.8,6.89,Limestone,0
2025-03-13 09:00:00,479.19157798182675,868.9443200547962,62.5,10.5,7.8,2.86,299.0,0.12,1.16,30.3,5.88,Limestone,0
2025-03-13 10:00:00,480.545582373213,815.0130918589614,46.4,21.0,6.05,1.46,227.0,0.19,1.24,37.2,4.07,Limestone,0
2025-03-13 11:00:00,193.140687369216,459.51412781434345,31.9,18.4,3.56,1.28,305.0,1.38,1.01,14.7,3.61,Basalt,0
2025-03-13 12:00:00,607.1757738266067,287.84858279616066,32.0,18.0,7.58,0.96,161.0,0.64,0.74,20.1,4.34,Basalt,0
2025-03-13 13:00:00,499.4778009256904,117.00715652247209,31.4,13.4,3.47,1.76,190.0,0.26,0.67,31.4,3.3,Basalt,0
2025-03-13 14:00:00,440.22084446775204,701.4147128617185,70.7,24.2,2.87,0.75,113.0,0.49,0.9,21.3,3.81,Limestone,0
2025-03-13 15:00:00,135.25701782570167,209.52380578184744,47.5,10.5,3.64,1.39,400.0,0.2,1.78,20.4,3.28,Sandstone,0
2025-03-13 16:00:00,643.5048227613114,970.2161668652949,73.8,16.6,6.53,1.03,82.0,4.36,1.6,18.9,6.9,Shale,0
2025-03-13 17:00:00,149.83873310852974,729.3800273611691,53.7,11.2,7.35,1.28,219.0,0.89,1.01,24.9,4.49,Shale,0
2025-03-13 18:00:00,179.5594160179802,603.4424236544473,54.9,19.9,2.93,1.48,252.0,2.03,3.13,21.3,5.5,Basalt,0
2025-03-13 19:00:00,147.1001804802889,102.48433289158778,58.2,6.0,3.75,0.77,138.0,0.4,0.8,26.9,3.57,Limestone,0
2025-03-13 20:00:00,355.7021517021377,469.8055610747123,69.2,5.9,7.2,0.63,223.0,0.1,1.54,44.5,5.22,Shale,0
2025-03-13 21:00:00,565.2210813243556,628.8155640082207,45.0,21.2,0.47,0.84,238.0,0.61,0.64,24.4,2.98,Shale,0
2025-03-13 22:00:00,635.855592868857,759.79630126249,36.7,13.7,6.29,1.74,151.0,1.29,1.42,36.0,6.12,Limestone,0
2025-03-13 23:00:00,410.748096514406,539.9055740354955,60.6,11.8,3.69,1.42,338.0,1.35,1.58,31.7,4.76,Limestone,0
2025-03-14 00:00:00,725.8332200736528,213.0943895632921,48.0,17.2,3.07,1.04,64.0,0.07,1.11,27.3,3.7,Granite,0
2025-03-14 01:00:00,803.0469015205778,514.4278680552522,54.3,19.0,3.63,2.68,139.0,0.45,1.25,34.5,4.75,Granite,0
2025-03-14 02:00:00,642.5100511842527,145.5128020874089,65.6,9.0,3.41,2.04,331.0,0.07,0.96,30.5,4.51,Shale,0
2025-03-14 03:00:00,407.4095259824671,336.350542602779,57.2,8.7,6.08,1.85,332.0,0.2,1.95,7.7,5.36,Shale,0
2025-03-14 04:00:00,141.23182470859604,800.1431654171756,64.1,24.2,7.43,0.91,169.0,0.66,1.89,34.8,4.7,Granite,0
2025-03-14 05:00:00,942.8390776916968,162.58851672902114,59.9,16.8,3.98,1.85,357.0,1.39,1.52,41.2,5.45,Granite,0
2025-03-14 06:00:00,980.5210067470742,604.5131074751102,70.7,12.8,6.68,1.4,261.0,0.46,1.73,37.2,5.58,Limestone,0
2025-03-14 07:00:00,188.01148818627325,671.0504991690268,68.8,21.0,5.88,0.91,287.0,0.12,1.61,20.2,4.63,Basalt,0
2025-03-14 08:00:00,476.495014056657,902.0305765189282,59.4,15.5,2.71,1.17,200.0,0.67,0.99,41.1,4.11,Shale,0
2025-03-14 09:00:00,298.00698643552,822.1087408940195,67.3,9.8,4.74,0.81,493.0,0.16,1.46,9.1,3.93,Sandstone,0
2025-03-14 10:00:00,591.1140210042803,678.8343745285606,78.0,9.1,5.37,0.92,382.0,0.27,1.78,20.2,4.94,Limestone,0
2025-03-14 11:00:00,538.3189283074194,230.95371620807023,53.8,12.9,0.29,0.77,162.0,0.4,1.1,5.2,3.39,Shale,0
2025-03-14 12:00:00,292.97029436300454,506.8595506482732,52.7,22.2,3.23,1.79,156.0,0.19,1.62,19.4,5.08,Sandstone,0
2025-03-14 13:00:00,918.0569501438134,717.3604545566209,72.0,6.2,7.94,1.19,398.0,0.7,0.63,6.6,5.19,Shale,0
2025-03-14 14:00:00,903.7532013116358,866.1332987201491,62.0,9.4,5.13,0.84,225.0,0.78,0.68,35.0,4.59,Sandstone,0
2025-03-14 15:00:00,726.4110140382211,662.5150223602612,33.9,22.9,2.74,1.5,91.0,1.03,1.27,15.9,3.46,Granite,0
2025-03-14 16:00:00,747.5199564366538,123.77331570104288,79.1,7.4,2.08,1.22,66.0,1.53,1.04,27.0,6.25,Basalt,0
2025-03-14 17:00:00,414.0239073116321,723.0924817431129,31.7,17.6,1.75,1.86,236.0,0.32,2.12,28.7,3.97,Granite,0
2025-03-14 18:00:00,448.5859955818834,178.0277123343427,71.2,9.3,3.27,1.29,237.0,0.11,1.11,17.3,3.85,Limestone,0
2025-03-14 19:00:00,539.1365657225995,551.2819085658173,71.7,17.1,1.63,0.69,368.0,0.12,2.17,14.8,4.29,Granite,0
2025-03-14 20:00:00,675.5401427675436,139.5919469760962,82.4,12.7,1.17,1.0,309.0,2.09,1.21,27.0,4.0,Granite,0
2025-03-14 21:00:00,490.9338626020692,832.2129997492239,33.0,7.0,2.98,0.77,397.0,1.85,1.46,14.6,3.13,Limestone,0
2025-03-14 22:00:00,344.51303215717826,327.8420618096701,62.8,16.6,4.9,1.53,193.0,1.4,0.99,11.3,5.02,Basalt,0
2025-03-14 23:00:00,882.0811169140402,201.20951657327063,53.5,18.7,1.26,1.88,331.0,0.2,1.15,34.8,3.6,Sandstone,0
2025-03-15 00:00:00,351.41855615255713,802.9659581006276,48.2,18.6,0.45,0.66,449.0,1.99,0.85,17.8,3.46,Shale,0
2025-03-15 01:00:00,661.6923426140866,283.8219900878739,35.0,17.7,0.37,1.16,81.0,0.31,0.72,22.9,2.21,Limestone,0
2025-03-15 02:00:00,739.8105102398467,569.536815620881,60.9,15.0,2.21,1.94,369.0,0.52,1.94,41.5,4.25,Sandstone,0
2025-03-15 03:00:00,661.0815418344877,460.6688336809681,56.3,15.4,1.6,0.65,372.0,0.84,2.09,10.1,3.35,Sandstone,0
2025-03-15 04:00:00,777.063281249,304.5532487301545,35.8,17.7,4.36,1.03,407.0,1.3,1.95,7.6,4.31,Sandstone,0
2025-03-15 05:00:00,281.4030384706107,312.7339082499651,63.7,18.8,3.7,1.22,171.0,0.63,2.13,22.2,4.51,Sandstone,0
2025-03-15 06:00:00,453.2856302618257,364.519554828311,70.6,18.1,2.67,1.87,237.0,1.46,1.36,29.6,5.43,Limestone,0
2025-03-15 07:00:00,602.3694363438049,507.59370721582576,72.2,16.7,6.68,1.52,158.0,0.37,0.98,23.6,5.75,Limestone,0
2025-03-15 08:00:00,883.7980897704771,294.67535598084055,79.8,8.1,4.09,1.65,189.0,0.3,0.86,5.3,5.35,Shale,0
2025-03-15 09:00:00,971.1588779276484,234.3790295894634,52.5,9.2,0.82,1.55,486.0,0.27,0.51,21.2,1.77,Granite,0
2025-03-15 10:00:00,873.6480337102518,419.7623081605971,82.4,10.2,2.44,1.05,251.0,0.12,1.6,24.2,4.45,Granite,0
2025-03-15 11:00:00,212.39701699670758,913.3828569795306,77.6,23.4,7.79,2.36,432.0,0.02,1.3,42.9,5.33,Limestone,0
2025-03-15 12:00:00,125.91510461110968,546.749490535176,46.3,20.2,7.82,0.93,408.0,1.04,1.47,8.1,4.84,Limestone,0
2025-03-15 13:00:00,354.3965685465483,229.08940648299952,38.8,16.1,2.11,0.4,250.0,0.29,1.65,32.5,2.54,Sandstone,0
2025-03-15 14:00:00,466.52229666670905,165.74968590880343,53.9,10.0,1.42,0.59,496.0,0.77,2.44,20.8,3.5,Sandstone,0
2025-03-15 15:00:00,212.4956217939474,705.787782656282,52.1,7.2,4.02,1.17,428.0,0.67,1.04,39.9,2.98,Limestone,0
2025-03-15 16:00:00,711.5431041844238,390.13228267664914,61.7,23.0,3.9,1.07,267.0,0.43,1.55,31.4,3.69,Basalt,0
2025-03-15 17:00:00,910.5244515808812,723.5877555405424,62.1,22.9,3.34,0.99,189.0,0.95,0.95,20.8,4.06,Sandstone,0
2025-03-15 18:00:00,459.41077489297504,976.6099308074928,71.2,7.2,4.28,1.3,84.0,1.07,0.52,30.6,4.89,Limestone,0
2025-03-15 19:00:00,990.1807735857057,551.6593318583899,58.0,20.9,1.93,1.97,259.0,0.14,1.12,22.9,4.24,Shale,0
2025-03-15 20:00:00,362.92377648762965,344.2699929873736,35.8,13.9,1.01,1.46,212.0,1.7,2.53,33.7,3.4,Limestone,0
2025-03-15 21:00:00,463.71057844124385,722.3670874914984,77.2,11.5,4.61,1.58,370.0,0.87,1.11,36.6,5.39,Granite,0
2025-03-15 22:00:00,149.67535952404222,770.7854850103531,47.0,19.8,7.47,0.79,59.0,0.15,0.78,32.7,4.38,Shale,0
2025-03-15 23:00:00,740.0110974424803,902.4155634977355,83.4,17.3,1.19,0.99,424.0,0.19,1.48,19.9,4.53,Granite,0
2025-03-16 00:00:00,111.81658202542403,758.4072488341873,36.5,20.6,5.67,1.62,237.0,0.11,1.91,6.4,3.8,Shale,0
2025-03-16 01:00:00,486.92578988667225,146.21417930388225,82.7,6.5,3.56,1.28,261.0,0.69,1.58,10.5,5.48,Basalt,0
2025-03-16 02:00:00,303.6264676887456,741.5502151712242,35.0,11.4,2.42,1.48,132.0,0.31,2.41,23.6,3.57,Granite,0
2025-03-16 03:00:00,666.9659911670547,311.82978321912196,42.7,11.4,6.84,1.56,472.0,0.03,0.77,28.4,3.94,Limestone,0
2025-03-16 04:00:00,293.18659607087767,255.56179987198166,32.6,11.6,3.71,1.31,229.0,0.21,2.45,8.7,4.44,Shale,0
2025-03-16 05:00:00,603.1294459135447,243.17101036661236,68.8,15.0,4.71,2.3,429.0,0.25,0.44,23.5,4.88,Basalt,0
2025-03-16 06:00:00,174.63367424690574,107.24607439127914,76.8,10.7,3.6,0.99,157.0,0.41,0.44,16.4,4.61,Shale,0
2025-03-16 07:00:00,170.22108252773836,233.3454904784908,53.9,13.9,0.74,0.88,93.0,0.08,0.59,7.7,2.8,Sandstone,0
2025-03-16 08:00:00,897.4872652089208,796.1102599268874,81.1,12.4,4.8,0.6,336.0,0.41,1.55,19.1,4.47,Basalt,0
2025-03-16 09:00:00,805.9577514429725,901.4669663960606,62.5,19.7,3.41,1.65,493.0,1.65,0.57,30.3,5.07,Shale,0
2025-03-16 10:00:00,970.8354429405614,385.14019642439877,64.7,17.1,0.79,0.97,341.0,0.44,0.89,36.0,3.65,Limestone,0
2025-03-16 11:00:00,304.77012661649667,482.16534637674755,76.5,18.1,4.81,2.03,324.0,0.66,0.99,35.5,5.17,Sandstone,0
2025-03-16 12:00:00,363.2483557876762,141.22997886293933,46.3,9.2,0.18,1.35,249.0,1.76,1.77,25.4,3.49,Basalt,0
2025-03-16 13:00:00,998.41490452733,628.0126101617376,49.5,11.5,1.75,1.07,178.0,0.33,2.31,8.8,1.86,Limestone,0
2025-03-16 14:00:00,712.0041686858253,112.74071020298724,79.8,5.4,6.27,0.8,244.0,0.32,1.92,28.8,5.02,Limestone,0
2025-03-16 15:00:00,371.5571473436809,522.4942942025461,79.6,7.2,0.4,1.71,117.0,0.52,0.6,7.1,5.05,Shale,0
2025-03-16 16:00:00,331.96127528999625,276.62409978017126,83.7,10.3,5.21,1.2,168.0,0.15,1.34,22.0,5.97,Sandstone,0
2025-03-16 17:00:00,857.2970537044621,570.510799960585,79.6,6.3,7.6,1.36,269.0,0.18,1.01,31.4,5.66,Limestone,0
2025-03-16 18:00:00,460.1269306703991,981.8464704092208,37.0,17.1,1.45,1.56,115.0,0.05,1.13,9.9,3.97,Sandstone,0
2025-03-16 19:00:00,136.75872516698976,292.1920147764238,75.3,25.0,3.4,1.36,406.0,3.63,1.18,29.9,6.68,Limestone,0
2025-03-16 20:00:00,426.1182024255408,159.45043078897777,52.5,7.0,4.65,0.87,55.0,0.84,0.97,31.9,4.66,Granite,0
2025-03-16 21:00:00,259.5156044146611,392.3467955286568,84.5,21.4,3.66,1.5,195.0,0.14,0.85,40.6,4.3,Basalt,0
2025-03-16 22:00:00,184.2485101965006,146.07283876616668,56.0,7.4,5.0,1.7,282.0,1.02,0.98,13.7,4.87,Granite,0
2025-03-16 23:00:00,897.7806764492225,246.81821711580895,60.5,18.4,3.29,1.41,468.0,0.16,0.86,37.8,3.36,Shale,0
2025-03-17 00:00:00,725.3029892311908,140.10064404545489,59.1,17.9,1.27,1.57,308.0,0.39,2.03,18.8,3.4,Basalt,0
2025-03-17 01:00:00,703.6861358876282,709.2754225996778,47.7,23.1,0.8,1.63,183.0,0.39,1.18,20.5,3.66,Shale,0
2025-03-17 02:00:00,640.5602096522672,450.0295448412745,34.1,7.3,5.98,1.04,208.0,0.24,2.02,43.6,4.34,Sandstone,0
2025-03-17 03:00:00,747.2351334218106,564.6442202768583,79.3,11.3,1.99,1.03,203.0,0.16,2.11,25.3,3.17,Sandstone,0
2025-03-17 04:00:00,952.8476464995243,697.0186211228656,74.1,6.8,6.79,2.98,131.0,1.23,2.44,39.8,7.23,Basalt,1
2025-03-17 05:00:00,160.94532766879237,239.57221858204107,37.7,13.1,5.97,2.08,115.0,0.4,0.65,32.9,4.28,Sandstone,0
2025-03-17 06:00:00,131.83940494521642,780.1364983305921,72.7,23.2,0.49,1.2,266.0,1.98,1.39,21.8,4.55,Limestone,0
2025-03-17 07:00:00,605.1229656904427,473.60513213077445,64.4,20.6,1.69,1.61,172.0,0.13,0.66,6.7,3.57,Shale,0
2025-03-17 08:00:00,465.61517991494196,673.421780566258,52.5,19.5,2.41,0.84,91.0,0.23,3.06,24.7,3.97,Granite,0
2025-03-17 09:00:00,174.17619220552035,927.1762525068187,44.0,15.7,4.8,0.96,147.0,0.35,1.64,20.0,4.59,Limestone,0
2025-03-17 10:00:00,960.2271846490837,172.7729322904048,77.3,22.7,6.5,0.74,284.0,1.11,0.97,26.0,5.32,Limestone,0
2025-03-17 11:00:00,789.4645921396599,870.0690348533466,68.5,14.0,0.58,1.37,166.0,0.17,1.04,34.2,4.09,Basalt,0
2025-03-17 12:00:00,537.6739873285514,621.7318883120197,60.1,8.0,2.07,1.38,157.0,0.65,1.86,26.5,4.91,Limestone,0
2025-03-17 13:00:00,959.5367285645589,466.8201265293797,63.5,21.8,3.07,1.88,329.0,0.52,1.02,31.8,4.65,Granite,0
2025-03-17 14:00:00,792.7694893321424,739.7654426670227,35.0,10.6,1.55,1.12,360.0,1.53,0.62,33.0,2.55,Granite,0
2025-03-17 15:00:00,169.0625351113787,210.8087309481743,56.1,6.1,4.41,1.87,159.0,0.61,1.53,36.2,4.42,Sandstone,0
2025-03-17 16:00:00,698.0156947002827,688.362636641303,40.7,7.5,3.88,1.59,262.0,0.06,2.26,31.0,3.95,Granite,0
2025-03-17 17:00:00,524.7748059626485,348.8720609614729,41.5,17.2,2.6,3.27,394.0,0.13,1.18,40.2,5.57,Sandstone,0
2025-03-17 18:00:00,632.5722831193954,255.4327497535752,66.4,17.1,4.18,2.38,360.0,0.14,1.78,17.0,4.33,Limestone,0
2025-03-17 19:00:00,316.56478806371837,202.38384431010292,80.1,10.2,2.91,2.22,81.0,0.23,0.91,38.4,5.55,Basalt,0
2025-03-17 20:00:00,520.2072632771321,949.6335745821602,52.2,19.5,2.81,1.71,212.0,1.38,1.3,30.3,4.79,Sandstone,0
2025-03-17 21:00:00,396.011216113474,613.4256036265823,41.4,20.5,2.2,0.85,375.0,0.28,1.28,29.5,3.15,Shale,0
2025-03-17 22:00:00,498.98236465961,745.8411343635606,65.7,23.4,4.37,1.37,131.0,0.38,1.03,12.5,4.65,Shale,0
2025-03-17 23:00:00,193.52315252807205,808.3134604289769,77.9,16.7,3.61,3.0,138.0,0.29,0.76,38.8,5.98,Granite,0
2025-03-18 00:00:00,215.84079612574135,312.0556607918555,71.2,20.6,1.65,1.5,334.0,0.63,0.85,29.1,4.14,Granite,0
2025-03-18 01:00:00,512.5187569269685,211.0861479586943,77.8,20.1,0.2,0.88,178.0,0.18,0.87,12.2,2.92,Shale,0
2025-03-18 02:00:00,318.0235443343727,861.1113109393174,59.5,10.2,1.29,1.4,196.0,0.31,0.97,7.0,2.61,Basalt,0
2025-03-18 03:00:00,344.7679397860321,377.657943307813,71.4,11.2,0.44,0.82,285.0,0.31,1.14,24.5,4.3,Shale,0
2025-03-18 04:00:00,681.5155673886059,206.09878093819805,37.7,14.6,3.51,0.87,388.0,0.34,1.31,16.3,3.0,Basalt,0
2025-03-18 05:00:00,111.74290683607701,592.7089473147712,49.2,5.4,1.88,1.44,274.0,0.21,1.31,16.9,2.96,Sandstone,0
2025-03-18 06:00:00,513.282180068437,583.4502545665179,51.4,10.9,3.42,1.64,452.0,0.1,1.16,8.1,4.39,Shale,0
2025-03-18 07:00:00,615.575804271049,761.6399646749284,58.1,14.5,2.7,0.89,98.0,0.93,1.23,13.9,3.82,Sandstone,0
2025-03-18 08:00:00,412.03499979110836,374.89577823427476,81.1,7.2,4.35,0.98,389.0,0.33,0.8,43.7,4.64,Limestone,0
2025-03-18 09:00:00,577.708631511105,985.9794496511018,78.1,7.5,5.82,0.69,295.0,1.14,1.34,27.4,5.42,Shale,0
2025-03-18 10:00:00,845.6296560236971,357.57886017623684,37.4,14.3,3.89,1.16,418.0,0.59,0.56,26.4,3.03,Sandstone,0
2025-03-18 11:00:00,498.00862593478274,753.7626442095707,39.5,19.6,0.59,0.56,192.0,0.62,0.74,25.2,2.74,Sandstone,0
2025-03-18 12:00:00,537.3275024962807,779.0690451783669,49.7,21.7,0.24,1.08,267.0,1.14,0.73,35.8,3.08,Limestone,0
2025-03-18 13:00:00,873.0012081036799,771.6922482931582,46.0,15.9,1.78,1.26,421.0,4.94,0.92,32.0,5.87,Sandstone,0
2025-03-18 14:00:00,512.2179929743972,419.4877164369034,63.8,14.5,3.46,0.61,424.0,1.35,1.41,12.7,4.66,Limestone,0
2025-03-18 15:00:00,949.0609990018439,715.6412153726425,79.7,12.7,0.45,0.82,219.0,0.89,1.33,25.1,4.3,Limestone,0
2025-03-18 16:00:00,910.5188132700479,174.15956271279128,82.9,8.9,2.69,1.19,420.0,0.49,1.4,33.4,3.13,Sandstone,0
2025-03-18 17:00:00,133.35875636619397,876.833569418223,65.9,7.9,7.11,1.13,357.0,1.3,1.83,23.0,5.8,Limestone,0
2025-03-18 18:00:00,263.53996889536404,870.9239314819216,76.1,20.8,0.81,1.15,234.0,0.17,1.34,26.7,4.32,Basalt,0
2025-03-18 19:00:00,545.6427367047241,104.11910308938823,58.9,14.3,7.59,1.37,486.0,0.66,0.74,8.2,4.94,Basalt,0
2025-03-18 20:00:00,220.4658969497334,676.245959940187,41.5,20.8,6.87,0.63,64.0,1.32,1.24,5.5,3.9,Limestone,0
2025-03-18 21:00:00,887.3024730027801,297.0261862736586,58.9,19.1,6.67,1.62,222.0,0.95,0.77,35.8,5.32,Sandstone,0
2025-03-18 22:00:00,500.2025871505647,816.519145852556,60.5,8.9,6.92,1.08,188.0,0.34,1.03,36.0,4.35,Limestone,0
2025-03-18 23:00:00,245.09560774649663,405.57606682576204,70.8,15.2,0.73,0.96,471.0,0.58,1.49,25.3,3.5,Shale,0
2025-03-19 00:00:00,710.5027676817973,525.3342846286289,42.1,13.9,1.29,0.58,95.0,0.26,1.12,37.6,2.49,Shale,0
2025-03-19 01:00:00,730.2840905975338,692.4976327538933,50.3,13.5,1.16,1.1,333.0,0.17,1.68,36.3,3.25,Basalt,0
2025-03-19 02:00:00,559.9407115695165,225.57425878024753,50.0,15.9,0.98,1.5,372.0,1.57,1.23,19.3,2.56,Granite,0
2025-03-19 03:00:00,231.31591735210984,370.51442954991984,82.8,24.6,2.69,1.29,133.0,0.24,0.57,24.6,5.17,Shale,0
2025-03-19 04:00:00,831.536129254816,941.6076720632012,54.4,21.3,6.66,1.31,117.0,0.24,1.0,24.0,5.21,Shale,0
2025-03-19 05:00:00,901.6032763144499,478.0008091645401,71.5,23.1,2.09,1.07,72.0,0.24,1.68,5.8,3.61,Limestone,0
2025-03-19 06:00:00,929.5870608878982,738.2926172256306,71.3,5.6,2.03,1.19,121.0,0.18,1.53,5.0,4.23,Basalt,0
2025-03-19 07:00:00,293.2696931320665,524.8844189506286,44.6,7.8,5.44,0.78,414.0,0.18,0.71,38.5,3.93,Shale,0
2025-03-19 08:00:00,639.0016481645592,646.4424543588214,61.5,6.7,0.87,1.22,475.0,0.07,0.97,44.1,2.79,Shale,0
2025-03-19 09:00:00,731.2747336238376,842.9178299071975,79.2,10.3,2.95,1.0,456.0,0.08,1.35,35.2,3.99,Shale,0
2025-03-19 10:00:00,170.05676442661823,375.92298833743104,56.1,13.8,2.43,0.78,214.0,0.3,0.94,7.9,2.4,Sandstone,0
2025-03-19 11:00:00,603.8370466078854,544.8017582787991,82.0,17.8,6.79,1.65,377.0,0.58,1.03,29.3,4.78,Granite,0
2025-03-19 12:00:00,143.2635547884829,505.1296356400522,41.8,15.0,4.16,0.65,422.0,0.07,1.38,30.0,2.43,Sandstone,0
2025-03-19 13:00:00,822.8920530424554,803.5127427742499,34.1,23.1,5.21,1.51,416.0,0.44,3.05,15.8,4.01,Limestone,0
2025-03-19 14:00:00,894.9703146536796,480.69043169441557,79.0,23.8,1.12,1.54,78.0,1.33,1.43,24.5,5.82,Limestone,0
2025-03-19 15:00:00,669.3434675953177,892.6373019182217,76.6,8.3,7.44,0.99,147.0,0.23,1.73,5.5,5.52,Basalt,0
2025-03-19 16:00:00,934.6345573172559,524.2168954980531,84.6,22.1,2.65,1.84,473.0,0.14,0.78,23.7,3.6,Sandstone,0
2025-03-19 17:00:00,345.0309046147287,386.4079912745544,67.4,14.6,5.68,0.98,383.0,0.35,0.66,15.8,4.52,Basalt,0
2025-03-19 18:00:00,736.9345588021954,334.8116172869505,81.5,14.1,7.64,0.96,425.0,0.62,0.79,13.7,5.63,Shale,0
2025-03-19 19:00:00,259.4594673392307,649.8192765134359,75.5,20.7,4.12,0.76,281.0,0.21,1.12,44.0,3.83,Basalt,0
2025-03-19 20:00:00,159.49149741184945,230.40408859120427,76.4,6.9,4.11,1.22,227.0,0.95,1.37,31.9,5.1,Granite,0
2025-03-19 21:00:00,482.09511118678915,186.22766384937242,61.3,22.6,1.03,0.83,343.0,0.59,1.55,40.7,3.9,Shale,0
2025-03-19 22:00:00,955.0615374917679,706.2124272431968,51.0,18.4,3.18,0.89,263.0,2.08,1.91,10.8,4.36,Limestone,0
2025-03-19 23:00:00,844.4607759288111,929.8601711967907,81.4,22.5,6.83,1.19,218.0,0.07,2.29,14.2,5.39,Limestone,0
2025-03-20 00:00:00,730.5715404140657,466.77738090695965,53.8,24.9,1.17,1.21,207.0,0.09,0.43,42.1,2.76,Shale,0
2025-03-20 01:00:00,699.8108928637054,297.6180530202812,59.6,15.4,7.35,2.02,121.0,0.24,0.75,16.2,5.87,Shale,0
2025-03-20 02:00:00,332.67992699689466,569.8668747880597,54.5,6.9,5.37,1.77,288.0,0.1,2.81,40.2,4.76,Sandstone,0
2025-03-20 03:00:00,127.55902005970349,218.46526557148192,61.1,8.3,3.43,1.52,284.0,1.78,1.45,34.6,5.09,Limestone,0
2025-03-20 04:00:00,510.7995961684655,654.1366316389086,55.9,11.5,4.42,1.15,316.0,0.46,1.16,6.5,3.72,Shale,0
